,User Id,Comment Id,Comment Text,Publish Date
155,6328497243,17860689594043009,We still don’t know his name.,"12/25/2023, 10:03:53 AM"
156,518706926,18400627519045241,"Who is he? I’ve been following you since before you were engaged, and still don’t know this mans name","12/25/2023, 10:07:57 AM"
157,44296964850,17846880480122854,You betta,"12/25/2023, 12:11:20 PM"
158,470046202,18013654880079848,I wish he would've just said how much he loves her and he is happy with her. But Simone is the champ here and the catch!!! I ❤️ her! She is so sweet and so humbling. Dude kind of cocky! Just love your wife mane!,"12/25/2023, 12:24:08 PM"
159,271787024,18026266387862003,@run_linds amen 👏,"12/25/2023, 12:42:19 AM"
160,261523208,17991582539449403,Can’t make everyone happy! Mr & Mrs Owens are made for each other! Many Blessings!,"12/25/2023, 12:51:38 AM"
161,46400587324,18042900475590289,Their kids would be so pretty,"12/25/2023, 1:42:58 AM"
162,46400587324,18016491463988574,@1toughcookie2021 yesssss,"12/25/2023, 1:43:07 AM"
163,32780774553,17985465881604898,❤️,"12/25/2023, 1:47:47 AM"
164,2750658813,18032327071703772,@melmeltalks and she did,"12/25/2023, 2:22:34 AM"
165,4946266881,17878360215005432,I don’t trust him at all,"12/25/2023, 2:26:04 AM"
166,4946266881,18016016563990445,Who is he? We knew you not him,"12/25/2023, 2:28:18 AM"
167,386440078,17953789124711895,"@cartwrightjr.kerry Definitely rocking with her regardless. 

Just praying it was immaturity and not narcissism…takes a long time to recover from that.

Hope it’s a happy, healthy marriage and just was a horrible interview. Hope he looks back at the interview and can acknowledge some valid points you made. If we have to make ourselves smaller for our partners to feel adequate, it’s a sign work has to be done for both parties. If we can’t praise our partners and take moments to dim their light even if unintentionally, it’s a problem. I’m no Simone, but it’s a hard lesson many people learn even myself. It often doesn’t end well if it’s not worked on by both parties.","12/25/2023, 2:33:12 AM"
168,178394275,18004091312255518,❤️❤️❤️❤️❤️,"12/25/2023, 3:06:29 AM"
169,1413419551,18036625258638383,@c.chelle.xox and she chased him because he's the catch now look happily married 😂,"12/25/2023, 5:18:49 AM"
170,49665543,17962529486689362,@queen_miaa99 don’t make that her problem.,"12/24/2023, 10:16:39 PM"
171,9006029427,17895175100942498,Hahaha most foootball fans don’t even know who he is jonathan owens whoooooooi,"12/24/2023, 10:21:38 PM"
172,34371161481,18130488679316080,What happened ???,"12/24/2023, 10:34:30 PM"
173,7900570,17887938455969029,LMAOOOOOO,"12/24/2023, 10:43:09 PM"
174,271607131,18218320831265405,Mr. Simone Biles husband,"12/24/2023, 10:53:41 PM"
175,388749417,18016545514973755,"I noticed that his first picture on his page is a picture of him, but you first picture on your page is a picture of you both.","12/24/2023, 11:19:25 PM"
176,13291828212,18092761135381273,"i don’t know if some of you looked at entire episode if not I suggest you do because I said same thing y’all are  saying he did uplift her he said how she helped  him mentally, how when they went out how all the little girls where in awe how when people ask for her picture of her he takes the pictures  it was a lot more then just that clip he even stood up for her when a parent complained about her not taking a picture it’s like we want to past judgment on how a relationship should be and that’s not right no one’s relationship is perfect and what you may accept someone else may not","12/24/2023, 11:37:33 PM"
177,49679383,18277049524088637,Luv it,"12/24/2023, 11:45:33 PM"
178,3557027254,18013300415099711,Awwww this is so cute 😍😍😍,"12/25/2023, 12:15:18 AM"
179,334403089,18013071338078442,💪💪💪💪,"12/25/2023, 12:17:31 AM"
180,11893769589,17992512506276486,"clearly, getting a ring 💍 from a male won’t keep you from being disrespected publicly….Not a flex😶","12/25/2023, 12:18:19 AM"
181,321994957,18318839629118040,"I wish he said something like ""I had never heard of her before BUT now I am a fan. We lift each other up. I love her altheticisism so we work out together""....something ducking realistic instead of just putting her down!","12/25/2023, 12:23:26 AM"
182,38947843,17905601765902384,https://www.youtube.com/live/8O9d16OBAyw?si=qfZ-buw9gUfasU82,"12/25/2023, 12:34:13 AM"
183,271787024,17982540809395494,"@jujub.jones_ and women desperate to prop them up, see Whitney and Bobby, Keke and that guy … desperate to be loved leading to poor choices in men","12/25/2023, 12:41:29 AM"
184,217988370,18244531636241766,And I still can’t comprehend why he would do this. Like what’s the purpose bro,"12/24/2023, 7:29:24 PM"
185,4119735561,18036770488635022,@whitstagramm watch the full interview on @thepivot. His response seems harmless to be honest.,"12/24/2023, 7:41:59 PM"
186,5485788065,17986367894607190,Simon bile’s husbands wife,"12/24/2023, 7:42:49 PM"
187,358446897,17875851980986826,❤️❤️❤️🌹,"12/24/2023, 7:45:19 PM"
188,1495516064,18020459953796209,We’re not done yet bcz why are you w someone toxic lol,"12/24/2023, 7:57:14 PM"
189,1413865093,17965264646674547,"@phresh_princesse well, where's your man?","12/24/2023, 7:58:38 PM"
190,1413865093,17975529719499521,@queen_miaa99 where's your husband expert?,"12/24/2023, 7:59:46 PM"
191,204067943,17998326683160543,"After what he said, he truly DOES NOT deserve her!","12/24/2023, 8:28:07 PM"
192,31498616,17962536893678097,"@jowens I mean if she was your best friend, you would have said one thing to uplift her.","12/24/2023, 8:31:07 PM"
193,890247655,18022414711765561,"i want u break up wit him ill treat u better, that nigga tweaking","12/24/2023, 9:12:15 PM"
194,1772987302,18015139148047252,"@miz_crizzy getting himself together for me as i am for him when it’s time for us to meet. but frankly, all that info is irrelevant to my point- i said what i said. any woman would prefer for their man to gush over them when given the opportunity, rather stroking their own ego. well, maybe you would be ok with the latter but that’s your cup of tea, it’s not mine.","12/24/2023, 9:13:02 PM"
195,3967879077,18410070220054363,SIMP marry too…just saying,"12/24/2023, 9:14:54 PM"
196,3967879077,17998201910517746,"SIMONE ENJOY YOUR MARRIAGE AND HUSBAND!!! Let all this full of negativity and bitterness woman #femenist talk. « Feminism is trash » You found a good one and  as long as both of you are working together, I pray that your and your family are blessed and safe forever!!!","12/24/2023, 9:19:08 PM"
197,9392433193,18032523199683684,simone biles is america… idk who this man is tho,"12/24/2023, 9:26:09 PM"
198,9340559,18402757210008076,"You deserve better bestie. You are the GOAT, he is just some dude","12/24/2023, 5:47:10 PM"
199,1511777057,17876664315005750,Who is that you’re with,"12/24/2023, 6:29:43 PM"
200,216097429,18016342756869176,Thank you for an incredible 2023! Sending lots of love to the Owens for 2024.,"12/31/2023, 11:04:35 PM"
201,18672182,18043029052533557,You guys make me so happy! May god bless and cover you! Happy New Year!,"1/1/2024, 3:00:06 AM"
202,187488694,17906778947899419,Love it,"1/1/2024, 3:28:18 AM"
203,3216866028,18241473163244986,Bless couple,"1/1/2024, 6:19:33 PM"
204,1909880622,18001298642123447,I love you guys!! ♥️ Stay blessed and may God continue to protect your marriage!!,"1/1/2024, 7:07:17 PM"
205,4378994138,17889692087904273,Merry Christmas and Happy New Year to two incredible athletes and a  beautiful couple! ❤️❤️,"1/1/2024, 7:12:11 PM"
206,347490232,18320011798142960,@rebekahjaee same sentiment  and im not even ashamed of it.,"1/1/2024, 7:39:45 PM"
207,892508747,17997976637185931,Merry Christmas to Simone!!! and Simone’s husband I guess,"12/31/2023, 2:05:25 AM"
208,13391193084,18331255315100688,"Aww, your first Christmas as a married couple! 🥹 ★I have a scarf { with that EXACT SAME pattern & colors } that I wore all last week!  Great minds ...★😏","12/31/2023, 4:58:08 AM"
209,6927312595,18112535557353831,"Merry Christmas and Happy New Year to the two of you, Simone Biles (The Best American Gymnast) and husband Jonathan James Owens (American awesome football player for the Green Bay Packers) of the National Football League!😀","12/31/2023, 12:01:44 PM"
210,508766001,17962450715569919,nah this ain’t it.,"12/31/2023, 1:38:09 PM"
211,26805234495,17994898388247444,run girly,"12/31/2023, 4:10:41 PM"
212,460223672,18248636386212540,Merry Christmas to Mrs. Simone Biles And Mr. Simone Biles’ husband,"12/31/2023, 6:09:28 PM"
213,2075458045,17972513096649254,Blessings and happiness!!,"12/31/2023, 7:41:22 PM"
214,1821326553,18408431353046358,❤️,"12/30/2023, 6:20:39 AM"
215,2134531198,18277993567092875,I love you guys!!,"12/30/2023, 10:51:32 AM"
216,6071406,17910373271871643,Happy new year to you both!,"12/30/2023, 12:30:24 PM"
217,23828626250,18050979229534527,@mz_neesh probably in your brain,"12/30/2023, 4:14:38 PM"
218,45670290449,18064717141476826,"“Cleave to one another.” 🙏🏾 Keep your marriage off of social media. Don’t allow these negative busy bodies to be in your ears. Social media is a cesspool of miserables, sadly. Pray together. Stay together. You’re such a young, beautiful, and successful young couple. My best to you both, always. ❤️❤️","12/30/2023, 6:27:02 PM"
219,45670290449,17991284924305842,@jowens ❤️❤️🙏🏾🙏🏾,"12/30/2023, 6:27:20 PM"
220,14501229286,18218042755259111,"Awww, it's Mr and Mrs Biles! 😂","12/30/2023, 8:53:45 PM"
221,6941491878,18045786337566153,Belated Merry Christmas gorgeous couple! May y’all have many more …❤️❤️❤️❤️😍😍😍😍,"12/30/2023, 10:16:32 PM"
222,227555948,18250374325224105,You all look Beautiful Together ❤️,"12/30/2023, 11:50:08 PM"
223,369811358,17962409450565561,@theshandelier #FACTS,"12/29/2023, 2:15:25 PM"
224,7406098373,17893857020949016,Merry Christmas to THE GREATEST ATHLETE in the world & her husband what’s his name!,"12/29/2023, 4:49:27 PM"
225,2289596833,18045495190525274,@horace2884 🤦🏼‍♀️,"12/29/2023, 7:16:41 PM"
226,40347877,18018805444984814,Wow it's some bitter people on here or maybe they're perfect so they can judge other people relationships because.....well they're perfect 😏,"12/29/2023, 8:08:49 PM"
227,204270790,18012596311914885,Happy Holidays Simone and hubby ❤️💙,"12/29/2023, 8:34:27 PM"
228,430000388,17994205049403910,No need to be upset. He just needed the spotlight for a minute. Since she’ll be gone next year to bring home another medal.,"12/29/2023, 9:08:47 PM"
229,3726494067,17915552360850163,Merry Christmas,"12/29/2023, 10:51:47 PM"
